Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Class
85,1,88,0,2,0,3,85,82,5
80,-2,84,0,-14,0,4,99,96,5
82,0,85,0,-6,4,3,93,90,5
78,0,81,0,-40,640,4,123,120,5
85,5,88,0,0,0,3,88,86,5
106,-1,108,0,72,4,1,35,34,5
85,0,88,0,2,-24,3,86,82,5
81,0,85,0,-24,0,4,111,108,5
82,0,85,0,-10,-17,3,95,92,5
81,2,84,0,-14,-7,3,99,96,5
84,-1,88,-3,-2,-13,3,90,88,5
81,0,84,0,-12,3,3,97,94,5
83,-1,86,0,-4,-5,4,92,88,5
82,2,86,0,-2,9,3,88,84,5
82,0,86,-2,-40,11,4,128,124,5
85,0,88,0,0,-7,3,88,86,5
79,0,84,3,-32,-9,4,117,112,5
87,3,89,0,8,1,2,81,78,5
106,4,107,0,70,-1,1,37,36,5
85,0,88,0,0,-3,3,88,86,5
101,0,102,0,72,4,1,30,28,5
102,0,103,0,70,-21,1,33,32,5
79,3,83,0,-28,0,4,112,108,5
84,0,87,-1,0,6,3,87,84,5
103,0,104,3,70,0,1,35,34,5
104,4,105,5,70,0,1,35,34,5
74,1,79,2,-42,0,4,123,118,5
84,-11,89,0,8,0,5,81,76,5
77,-5,81,0,-40,277,4,123,118,5
81,0,84,0,-20,0,4,105,102,5
80,0,84,3,-42,0,5,128,124,5
73,-17,77,-16,-40,2,4,119,114,5
82,2,86,0,-22,0,4,109,106,5
77,4,81,0,-42,0,4,125,122,5
79,4,84,6,-40,4,4,125,120,5
76,-4,80,0,-40,0,4,121,116,5
81,2,84,0,-20,0,4,105,102,5
84,2,87,0,-4,0,3,92,88,5
102,1,104,8,70,-4,2,34,32,5
79,0,83,0,-46,-8,4,130,126,5
104,-2,105,0,72,6,1,33,32,5
84,0,88,0,-2,-17,3,90,88,5
55,0,29,-194,-22,0,-26,52,78,5
84,0,88,0,6,-1,4,83,78,5
102,-3,103,0,72,23,1,31,30,5
79,0,83,0,-28,1,4,112,108,5
102,0,102,0,70,-5,1,33,32,5
79,-1,83,-8,436,1822,4,-353,-356,5
84,0,88,0,-2,-7,3,90,88,5
85,0,88,0,2,-26,3,86,82,5
103,-2,104,-1,70,-15,1,35,34,5
107,4,108,0,70,0,1,38,36,5
82,0,86,8,-2,0,4,88,84,5
101,0,102,0,72,18,1,29,28,5
103,2,104,4,72,6,1,32,30,5
85,0,88,0,2,5,3,86,82,5
81,3,85,1,-42,-21,4,129,124,5
82,0,86,0,-10,1,3,96,92,5
82,0,85,-3,-10,0,3,95,92,5
80,0,84,-4,-20,1,4,105,100,5
104,-2,105,0,70,0,1,35,34,5
104,2,105,2,72,3,1,33,32,5
80,1,84,0,-42,-29,4,128,124,5
107,2,108,0,72,2,1,36,34,5
106,1,108,6,70,0,2,38,36,5
81,1,84,0,-18,0,3,103,100,5
81,0,85,0,-40,7,4,126,122,5
85,7,89,0,6,-6,4,84,80,5
81,0,84,0,-12,11,3,97,94,5
81,0,84,3,-14,0,4,100,96,5
105,-1,106,-5,70,-4,1,36,36,5
106,-1,107,-4,70,0,1,37,36,5
107,0,108,-1,70,0,1,38,36,5
81,0,84,-7,-14,0,3,99,96,5
85,0,88,-7,2,-7,3,86,82,5
102,0,103,0,72,14,1,31,30,5
74,4,79,8,-42,0,4,123,118,5
79,0,83,0,-28,13,4,112,108,5
81,2,86,1,-40,6,4,127,122,5
81,3,85,0,-24,0,4,111,108,5
83,1,86,0,-2,0,3,89,86,5
71,-5,75,-3,-42,-20,4,119,114,5
84,2,88,8,0,0,3,88,84,5
78,0,82,-3,-40,0,4,123,120,5
82,0,86,-1,-40,1,4,128,124,5
101,2,102,8,72,13,1,30,28,5
81,1,84,0,-14,-3,3,99,96,5
85,0,88,0,2,-12,3,86,82,5
123,109,105,0,36,-1,-18,69,86,5
79,0,83,0,-30,15,4,114,110,5
101,0,102,0,72,179,1,30,28,5
105,2,106,1,70,-27,1,36,34,5
78,7,82,4,-42,-14,4,126,122,5
102,1,103,3,72,31,1,31,30,5
82,0,85,0,-2,4,3,88,84,5
102,0,103,5,70,-11,1,33,32,5
102,0,103,2,70,-7,1,33,32,5
81,-4,84,0,-14,4,4,100,96,5
81,1,85,1,-24,0,4,111,106,5
105,1,106,0,70,-1,1,36,36,5
84,0,88,0,-2,-14,3,90,88,5
106,0,107,0,70,-29,1,37,36,5
84,5,88,0,0,0,3,88,84,5
107,0,108,-1,72,3,1,35,34,5
76,0,81,5,-42,0,5,125,120,5
104,1,106,9,72,2,2,33,32,5
83,0,86,-2,-4,5,3,92,88,5
85,4,89,0,6,-4,4,84,80,5
78,-5,82,0,-40,0,4,123,120,5
84,0,87,7,-2,0,3,90,86,5
76,4,81,0,-42,0,4,125,120,5
106,0,108,0,72,1,1,35,34,5
81,0,84,4,-14,-14,4,100,96,5
104,0,105,0,70,-11,1,35,34,5
76,0,81,0,-42,-5,5,125,120,5
78,0,82,-6,-40,1,4,123,120,5
102,0,103,3,70,-5,1,33,32,5
83,-4,86,0,-6,0,4,94,90,5
102,0,103,2,70,-11,1,33,32,5
82,0,86,0,-10,0,3,96,92,5
85,0,88,0,0,-6,3,88,86,5
87,5,89,0,8,0,2,81,80,5
81,0,84,0,-18,24,4,103,98,5
102,0,103,0,72,4,1,31,30,5
102,6,103,3,70,-6,1,33,32,5
80,-1,84,0,-24,0,4,110,106,5
79,0,83,0,-30,-14,4,114,110,5
104,0,105,0,72,5,1,33,32,5
85,0,88,0,0,-17,3,88,86,5
102,0,103,5,70,-16,1,33,32,5
76,2,81,-4,-42,-1,5,125,120,5
82,0,86,3,-6,1,4,94,90,5
80,0,84,0,-28,-16,4,112,108,5
82,0,86,0,-42,-25,4,130,126,5
104,3,106,5,70,0,1,36,34,5
79,2,83,0,-40,14,4,124,120,5
80,1,84,1,-28,0,4,112,108,5
75,-5,79,-6,-40,0,4,121,116,5
105,0,106,0,72,0,1,33,32,5
77,5,81,0,-42,0,4,125,122,5
102,0,102,-2,70,-16,1,33,32,5
79,0,84,0,-36,-118,4,120,116,5
82,0,87,2,-40,7,5,128,124,5
77,1,81,1,-42,-22,4,125,120,5
85,0,88,-1,6,-3,3,83,80,5
85,0,88,0,0,-5,3,88,86,5
81,4,85,0,-42,-29,4,129,124,5
105,3,107,6,72,3,1,35,34,5
83,0,86,0,-4,0,4,92,88,5
83,-2,88,0,6,0,5,83,78,5
81,0,84,0,-22,-11,4,108,104,5
84,0,88,0,6,-2,5,83,78,5
80,2,84,0,-38,-17,4,123,118,5
87,-8,89,0,8,0,2,81,78,5
80,-6,84,-8,-40,2,4,126,122,5
84,-1,87,0,0,0,3,87,84,5
84,0,88,-1,-2,-11,3,90,88,5
82,0,85,0,-6,19,3,93,90,5
107,6,108,1,72,2,1,35,34,5
81,2,84,0,-12,20,3,97,94,5
79,5,83,0,-30,0,4,114,110,5
82,0,85,0,-2,6,3,88,84,5
76,-1,81,0,-40,0,5,122,118,5
80,0,84,0,-32,5,4,117,114,5
102,2,103,1,70,-2,1,33,32,5
79,-2,83,-1,-32,213,4,117,112,5
105,-2,107,0,70,0,1,37,36,5
79,3,83,0,-42,0,4,127,122,5
82,4,86,-3,-10,18,3,96,92,5
83,1,86,0,-6,0,3,94,90,5
82,0,85,0,-10,-6,3,95,92,5
83,0,87,6,-4,1,4,92,88,5
103,-2,104,-2,72,19,1,32,30,5
85,0,88,0,2,13,3,86,82,5
80,0,84,5,-38,-7,5,123,118,5
84,0,88,0,0,19,3,88,84,5
80,0,85,5,-40,8,5,126,122,5
82,-2,86,0,-2,2,4,88,84,5
105,1,107,8,70,0,1,37,36,5
82,2,86,-1,-10,9,3,96,92,5
79,0,84,1,-38,0,4,123,118,5
81,0,84,0,-12,22,4,97,94,5
84,1,88,3,0,0,3,88,84,5
81,0,86,0,-22,8,4,109,104,5
101,0,102,0,72,1,1,29,28,5
85,0,88,0,0,-8,3,88,86,5
84,1,88,4,0,0,3,88,84,5
71,-3,75,-2,-40,18,4,116,112,5
82,0,85,0,-4,-30,3,90,88,5
81,1,84,0,-14,3,3,100,96,5
101,2,102,-5,72,0,1,29,28,5
79,1,83,8,-40,13,5,125,120,5
81,0,85,-3,-22,31,4,108,104,5
77,3,81,0,-42,0,4,125,122,5
80,-1,84,0,-14,0,4,99,96,5
106,4,107,2,70,0,1,37,36,5
105,7,106,7,70,0,1,36,36,5
106,0,107,-7,72,0,1,35,34,5
80,0,84,0,-40,17,4,125,122,5
81,0,84,0,-14,-9,3,99,96,5
86,7,89,0,8,0,3,81,78,5
102,0,103,3,70,-8,1,33,32,5
107,-1,108,-1,72,16,1,36,34,5
80,0,84,7,-20,0,4,105,100,5
81,2,84,0,-14,1,3,100,96,5
80,0,85,4,-40,6,5,126,122,5
104,3,105,0,72,4,1,33,32,5
79,0,84,0,-40,4,4,125,120,5
80,5,84,0,-24,19,4,110,106,5
81,0,84,1,-14,-14,4,100,96,5
102,0,103,0,72,8,1,31,30,5
77,4,81,0,-42,-14,4,125,122,5
79,0,83,0,-40,-11,4,125,120,5
102,0,102,-6,70,-2,1,33,32,5
85,0,88,0,2,29,3,86,82,5
84,0,88,-2,6,-6,5,83,78,5
80,0,84,-3,-20,0,4,105,100,5
104,2,105,0,70,-28,1,35,34,5
83,0,86,-1,-4,1,3,92,88,5
82,0,86,0,-12,-12,3,99,96,5
84,0,88,0,0,6,3,88,84,5
71,-9,76,-11,-40,5,4,117,112,5
102,-3,104,0,70,0,1,34,32,5
104,0,106,0,72,14,1,33,32,5
104,0,105,0,72,11,1,33,32,5
78,3,81,0,-42,0,4,125,122,5
75,1,79,0,-42,0,4,123,118,5
82,0,86,0,-12,-26,3,99,96,5
83,0,86,0,-2,0,4,89,86,5
81,0,86,4,-24,-8,4,112,108,5
83,0,86,0,-6,0,4,94,90,5
108,3,109,2,72,4,1,36,36,5
81,0,86,3,-42,-28,5,130,124,5
84,1,88,0,6,0,5,83,78,5
81,0,84,0,-14,0,4,100,96,5
76,0,80,-2,-40,24,4,121,116,5
82,0,85,-4,-10,0,3,95,92,5
85,1,88,0,0,29,3,88,84,5
102,0,103,0,70,-24,1,33,32,5
81,0,84,2,-14,0,4,100,96,5
81,0,84,0,-14,12,3,100,96,5
108,4,109,3,72,7,1,36,36,5
81,0,85,7,-12,1,4,98,94,5
123,275,105,0,36,-2,-18,69,86,5
85,5,88,8,-2,0,3,91,88,5
83,0,87,6,-6,-30,4,95,90,5
85,-1,88,-3,6,-9,3,83,80,5
107,4,108,0,70,0,1,38,38,5
102,0,102,-6,70,-5,1,33,32,5
80,2,84,4,-28,0,4,112,108,5
105,0,106,-5,70,0,1,36,36,5
81,-4,85,-8,-40,0,4,126,122,5
85,0,88,-5,2,0,3,86,82,5
76,3,80,0,-42,0,4,124,120,5
85,-5,88,0,0,0,3,88,84,5
105,-4,107,0,70,0,1,37,36,5
81,5,84,0,-20,0,4,105,102,5
80,-4,84,-6,-42,17,5,128,124,5
108,-1,109,0,72,6,1,36,36,5
105,0,107,4,70,0,1,37,36,5
80,-3,84,0,-42,0,5,128,124,5
85,0,89,0,2,-15,4,86,82,5
84,9,89,0,6,-9,5,84,78,5
81,0,85,1,-24,0,4,111,106,5
85,0,88,-2044,0,0,3,88,84,5
75,-8,79,-11,-40,6,4,120,116,5
79,-6,83,-3,-32,3799,4,117,112,5
80,0,84,1,-28,0,4,112,108,5
77,0,81,0,-40,0,4,123,118,5
82,0,86,-1,-40,10,4,128,124,5
80,0,84,0,-24,5,4,110,106,5
85,-1,88,0,6,0,3,83,80,5
107,0,108,7,70,0,1,38,36,5
85,0,89,0,2,-14,4,86,82,5
74,9,78,5,-42,-1,4,122,118,5
105,5,106,-7,70,0,1,36,36,5
81,-2,86,-2,-40,0,4,127,122,5
85,0,88,0,6,15,3,83,80,5
82,0,86,0,-10,4,3,96,92,5
80,0,84,1,-42,-20,5,128,124,5
78,0,82,2,-40,0,4,123,120,5
104,-1,105,0,72,3,1,33,32,5
85,-10,89,0,8,0,4,81,78,5
78,0,81,0,-40,1067,4,123,120,5
105,6,106,2,70,0,1,36,34,5
104,3,106,4,72,6,1,33,32,5
82,0,85,0,-6,28,3,93,90,5
85,0,89,0,6,31,4,84,80,5
86,5,89,0,2,0,3,86,84,5
79,1,83,0,-30,0,4,114,110,5
84,1,87,1,-4,0,3,92,88,5
83,0,86,0,-4,-1,4,92,88,5
79,0,83,0,-32,-8,4,117,112,5
86,2,89,0,8,5,3,81,78,5
80,0,84,0,-36,-1,4,120,116,5
78,2,82,1,-40,18,4,123,120,5
106,0,107,0,72,3,1,35,34,5
77,2,81,0,-40,0,4,123,118,5
81,3,84,0,-18,0,3,103,100,5
85,0,89,0,6,28,4,84,80,5
105,-11,108,0,70,0,3,38,36,5
106,6,107,2,72,1,1,35,34,5
101,0,102,0,72,9,1,29,28,5
84,-14,88,-7,8,0,5,81,76,5
102,1,103,5,70,0,1,33,32,5
82,0,85,0,-2,8,3,88,84,5
73,-15,77,-18,-40,1,4,118,114,5
82,0,85,0,-12,0,3,98,94,5
106,2,108,7,72,7,2,35,34,5
81,-1,84,0,-14,0,4,100,96,5
81,-4,84,0,-14,2,4,100,96,5
81,0,84,0,-14,-3,4,100,96,5
103,-3,104,-8,72,9,1,31,30,5
105,0,106,-6,72,13,1,34,34,5
82,0,86,0,-40,6,4,128,124,5
104,-1,105,-1,72,11,1,33,32,5
82,2,86,0,-42,-29,4,130,126,5
80,0,84,-1,-40,2,4,125,122,5
104,0,105,0,70,-27,1,35,34,5
81,0,84,1,-12,18,4,97,94,5
105,3,106,3,72,9,1,34,32,5
80,-1,84,-3,-38,-15,4,123,118,5
76,5,81,3,-40,15,5,122,118,5
77,0,81,8,-42,0,4,125,120,5
81,1,86,0,-40,5,4,127,122,5
102,0,103,3,70,-6,1,33,32,5
105,4,106,2,70,0,1,36,36,5
78,0,83,2,-42,0,4,126,122,5
83,0,86,0,-4,-3,3,92,88,5
103,0,104,0,70,0,1,35,34,5
85,0,88,-5,0,0,3,88,84,5
82,4,85,0,-12,0,3,98,94,5
106,-1,107,-2,70,-30,1,37,36,5
104,2,106,4,72,2,1,33,32,5
85,0,88,0,0,-13,3,88,86,5
83,0,86,0,-6,-19,3,94,90,5
84,4,86,-3,-4,0,3,92,88,5
84,-2,88,0,0,1,4,88,84,5
79,0,83,0,-38,12,4,122,118,5
81,0,84,-1,-22,0,3,108,104,5
104,-1,106,8,70,0,2,36,34,5
102,0,103,0,72,29,1,31,30,5
79,0,83,-1,-46,0,4,129,126,5
79,2,83,0,-42,0,4,127,122,5
105,-1,106,0,70,0,2,36,34,5
84,0,87,-7,0,2,3,87,84,5
106,-5,108,0,70,0,1,38,36,5
102,2,103,0,70,-10,1,33,32,5
82,1,86,2,-40,4,5,128,124,5
83,0,86,2,-4,-11,4,92,88,5
84,0,87,-1,-2,0,3,90,86,5
77,0,81,2,-42,0,4,125,120,5
107,5,108,0,70,0,1,38,38,5
80,3,84,0,-42,0,4,128,124,5
106,3,108,2,70,0,1,38,36,5
102,-1,104,0,70,-23,1,34,32,5
104,2,106,3,70,0,1,36,34,5
82,1,86,0,-10,4,3,96,92,5
80,0,84,0,-28,-4,4,112,108,5
76,1,81,6,-40,19,5,123,118,5
86,2,89,0,8,0,3,81,78,5
79,0,83,0,-46,-6,4,130,126,5
105,0,107,5,70,0,1,37,36,5
81,-2,84,0,-20,29,4,105,102,5
85,-1,89,0,2,0,4,86,82,5
78,0,81,0,-40,0,4,123,120,5
104,0,105,-4,72,1,1,33,32,5
86,3,89,0,8,0,3,81,78,5
82,4,86,0,-10,1,3,96,92,5
76,-5,81,0,-40,18,5,122,116,5
81,0,84,-3,-14,0,3,99,96,5
79,0,83,0,-42,12,4,127,122,5
82,-1,86,1,-4,-28,4,91,88,5
82,-2,86,-1,-4,-8,3,91,88,5
82,0,87,0,-40,2,5,128,124,5
83,0,86,0,-6,-18,3,94,90,5
81,2,86,1,-40,8,4,127,122,5
75,2,79,3,-42,0,4,123,120,5
104,-3,105,-2,70,0,1,35,34,5
102,0,103,0,72,5,1,31,30,5
82,0,86,0,-10,31,3,96,92,5
79,0,83,0,-46,-11,4,130,126,5
81,0,84,0,-20,-9,4,105,102,5
79,0,83,0,-42,25,4,127,122,5
101,0,102,0,70,-18,1,32,32,5
76,-1,81,0,-40,0,4,122,118,5
81,0,85,-2,-24,0,4,111,108,5
78,4,82,3,-42,-15,4,126,122,5
102,2,103,1,72,10,1,31,30,5
85,0,88,-7,0,0,3,88,84,5
104,5,104,0,70,0,1,35,34,5
85,-2,88,0,2,-22,3,86,82,5
80,5,84,0,-28,0,4,112,108,5
81,0,84,0,-12,19,3,97,94,5
85,5,89,0,8,18,4,81,78,5
79,0,83,0,-40,-5,4,125,120,5
78,0,81,-1,-188,-8392,4,270,266,5
82,1,86,0,-2,5,3,88,84,5
105,-3,106,-6,70,0,1,36,34,5
76,0,81,-4,-40,22,5,122,118,5
105,-2,106,2,70,0,2,36,34,5
105,-4,106,-6,70,0,1,36,34,5
79,0,83,0,-46,0,4,129,126,5
102,-1,103,-3,70,-13,1,33,32,5
102,0,103,2,72,28,1,31,30,5
85,0,88,2,6,0,3,83,80,5
107,2,108,0,70,0,1,38,38,5
84,2,88,0,-2,0,3,90,88,5
79,0,84,2,-38,0,4,123,118,5
81,1,85,0,-40,10,4,126,122,5
81,0,84,0,-20,6,4,105,102,5
82,0,86,-1,-40,11,4,128,124,5
75,2,79,2,-42,0,4,123,120,5
84,4,87,4,-4,0,3,92,88,5
120,4692,76,5,36,6,-43,40,84,5
80,0,84,-1,-42,4,5,128,124,5
85,0,88,0,2,1,3,86,82,5
105,1,106,0,70,0,1,36,34,5
81,0,84,0,-14,-5,3,99,96,5
104,0,104,-5,70,0,1,35,34,5
104,0,104,-8,70,-9,1,35,34,5
82,0,85,0,-10,-20,3,95,92,5
82,0,85,0,-2,9,3,88,84,5
79,0,83,0,-40,1,4,124,120,5
102,0,102,-1,72,13,1,30,30,5
82,0,86,-6,-40,0,4,127,124,5
76,-1,81,-1,-42,-4,5,125,120,5
103,0,104,-2,70,-3,1,35,34,5
85,0,88,0,6,6,3,83,80,5
84,0,88,0,0,18,3,88,84,5
84,4,87,0,0,0,3,87,84,5
105,-1,108,0,70,0,3,38,36,5
83,-2,86,-2,-4,0,3,92,88,5
85,0,88,0,2,11,3,86,82,5
80,0,84,0,-40,24,4,125,122,5
106,-2,107,-7,70,0,1,37,36,5
102,-1,104,0,72,12,1,31,30,5
81,0,86,1,-24,-14,4,112,108,5
79,0,83,0,-28,21,4,112,108,5
101,0,102,0,70,-16,1,32,32,5
82,2,86,-1,-10,7,3,96,92,5
102,-4,103,0,70,-15,1,33,32,5
104,5,105,0,70,-30,1,35,34,5
80,5,84,0,-42,0,4,128,124,5
85,4,88,0,0,0,3,88,84,5
83,-1,87,5,-4,0,4,92,88,5
81,0,85,-1,-24,-1,4,111,108,5
79,0,83,0,-28,8,4,112,108,5
81,0,84,0,-18,25,4,103,98,5
80,0,84,0,-36,-18,4,120,116,5
102,-1,104,0,70,0,1,34,32,5
77,-2,81,0,-40,0,4,123,118,5
81,0,84,0,-12,13,3,97,94,5
105,0,106,6,70,0,2,36,34,5
75,1,79,1,-42,0,4,123,120,5
80,1,84,2,-28,0,4,112,108,5
84,0,88,0,-2,-11,3,90,88,5
104,-11,107,-1,70,0,3,37,34,5
82,1,86,1,-40,3,5,128,124,5
104,2,106,3,72,2,1,33,32,5
84,3,88,0,-2,0,3,90,88,5
83,3,87,0,-40,0,4,128,124,5
80,-1,84,-6,-36,0,4,120,116,5
78,0,83,8,-42,-17,5,126,122,5
85,0,88,-1,6,29,3,83,80,5
83,0,87,0,-40,3,4,128,124,5
104,-4,105,-2,70,0,1,35,34,5
82,0,86,0,-40,4,4,128,124,5
80,0,84,0,-36,-11,4,120,116,5
85,0,88,-29,0,0,3,88,84,5
104,-1,105,0,70,-27,1,35,34,5
78,2,83,2,-42,-18,4,126,122,5
102,0,104,0,70,0,1,34,32,5
81,0,84,0,-14,-12,4,100,96,5
79,0,83,0,-30,-8,4,114,110,5
101,-5,102,2,72,0,2,30,28,5
79,0,83,0,-32,9,4,117,112,5
84,10,89,0,8,26,5,81,76,5
79,0,83,0,-42,6,4,127,122,5
79,-1,84,0,-10,40,4,94,90,5
79,-1,83,-6,-40,0,4,125,120,5
82,3,86,0,-40,1,4,128,124,5
104,0,105,-7,72,2,1,33,32,5
103,4,104,8,70,0,1,35,34,5
105,1,107,5,70,0,1,37,36,5
102,2,103,0,72,18,1,31,30,5
76,-1,81,0,-42,0,5,125,120,5
71,-4,75,-7,-42,-29,4,119,114,5
71,-8,75,-13,-40,3,4,116,112,5
80,-1,84,0,-20,6,4,105,100,5
101,-2,102,-2,72,0,1,29,28,5
101,0,102,0,70,-2,1,33,32,5
85,0,88,0,0,0,3,88,86,5
76,0,81,0,-40,20,5,123,118,5
79,0,83,0,-38,2,4,122,118,5
84,3,86,-2,-4,0,3,92,88,5
81,0,86,0,-40,6,4,127,122,5
105,0,107,-2,70,-3,1,37,36,5
82,-5,87,0,-40,0,5,128,124,5
86,4,89,0,2,-4,3,86,84,5
85,1,88,0,2,10,3,86,82,5
104,2,105,0,72,6,1,33,32,5
105,2,107,6,70,0,1,37,36,5
105,0,106,0,72,2,1,34,34,5
105,6,106,2,72,6,1,34,34,5
84,0,88,4,-2,0,4,90,86,5
86,2,89,0,2,0,3,86,84,5
78,-5,83,0,-40,4,4,124,120,5
79,0,83,-4,-32,-4,4,117,112,5
105,0,107,0,72,25,1,35,34,5
82,0,85,0,-6,20,3,93,90,5
104,2,106,4,70,0,1,36,34,5
83,0,86,-2,-4,0,3,92,88,5
82,0,86,0,-4,-11,3,91,88,5
79,-1,83,-2,-40,3,4,124,120,5
80,-3,84,0,-28,0,4,112,108,5
102,0,102,0,70,-2,1,33,32,5
81,0,86,0,-22,20,4,109,104,5
80,0,84,-2,-40,3,4,125,122,5
76,0,81,4,-42,-20,5,125,120,5
85,0,88,0,0,-10,3,88,86,5
102,0,103,0,70,-18,1,33,32,5
105,5,106,4,70,0,1,36,36,5
81,0,85,0,-24,-3,4,111,108,5
101,0,102,0,72,4,1,29,28,5
85,4,88,0,2,0,3,86,82,5
85,0,88,3,6,0,3,83,80,5
82,0,85,-1,-6,8,3,93,90,5
82,-1,86,-4,-40,0,4,128,124,5
80,1,84,-1,-36,3,4,121,116,5
82,4,86,0,-24,-19,4,112,108,5
81,0,84,0,-20,-8,4,105,102,5
85,0,89,7,2,0,4,86,82,5
80,4,84,1,-42,-30,4,128,124,5
81,0,84,0,-18,-9,3,103,100,5
102,2,103,6,72,14,1,31,30,5
72,-11,76,-16,-40,6,4,117,114,5
85,0,88,-6,2,0,3,86,82,5
82,0,85,-1,-6,2,3,93,90,5
101,0,102,0,70,-19,1,32,32,5
79,3,83,0,-40,12,4,125,120,5
80,-2,84,-6,-42,-28,4,128,124,5
102,-2,103,0,70,-12,1,33,32,5
80,4,84,1,-36,0,4,121,116,5
102,-2,103,-4,70,-17,1,33,32,5
101,0,102,0,72,12,1,29,28,5
103,-5,104,-3,70,0,1,35,34,5
82,0,86,0,-4,-12,3,91,88,5
107,-1,108,0,70,0,1,38,36,5
105,2,106,8,70,0,2,36,34,5
82,2,86,3,-40,6,5,128,124,5
81,0,85,-3,-24,0,4,111,108,5
80,-6,84,-1,-40,6,5,126,122,5
105,1,107,3,72,2,1,35,34,5
82,0,85,0,-10,-4,3,95,92,5
105,6,106,7,72,7,1,34,32,5
84,1,88,6,0,0,3,88,84,5
76,3,81,0,-42,-13,4,125,120,5
102,0,103,0,72,15,1,31,30,5
86,4,89,0,2,-5,3,86,84,5
85,2,88,0,2,0,3,85,82,5
80,-1,84,-2,-42,5,5,128,124,5
85,0,89,0,2,-18,4,86,82,5
81,0,84,0,-12,4,3,97,94,5
82,0,86,0,-40,4,5,128,124,5
79,1,83,0,-42,-22,4,127,122,5
102,0,102,-5,70,-5,1,33,32,5
85,0,88,-56,0,0,3,88,84,5
105,1,106,8,70,-1,2,36,34,5
74,3,79,7,-42,0,4,123,118,5
85,-1,88,0,2,7,3,86,82,5
105,-11,108,0,70,0,3,38,34,5
79,0,83,0,-28,27,4,112,108,5
85,1,88,0,2,5,3,86,82,5
85,0,89,0,6,29,4,84,80,5
83,0,87,0,-40,11,4,128,124,5
104,0,105,-6,70,0,1,35,34,5
72,-11,76,-10,-40,10,4,117,114,5
79,4,84,8,-40,5,4,125,120,5
80,0,84,0,-32,0,4,117,114,5
82,-1,86,0,-6,0,4,94,90,5
84,0,87,0,0,0,3,87,84,5
79,-4,84,0,-40,1,4,125,120,5
81,0,84,0,-14,-15,3,99,96,5
78,4,82,0,-46,0,4,128,124,5
106,-3,107,-5,72,0,1,35,34,5
80,0,84,0,-36,-14,4,120,116,5
84,1,86,-4,-4,0,3,92,88,5
78,1,82,1,-40,7,4,123,120,5
81,0,84,0,-14,-11,4,100,96,5
106,0,107,-7,70,0,1,37,36,5
82,0,85,-7,-10,0,3,95,92,5
104,2,105,0,70,0,1,35,34,5
81,0,84,0,-14,9,3,100,96,5
82,0,85,0,-6,10,3,93,90,5
79,-1,83,0,-42,0,5,127,122,5
104,0,105,0,72,4,1,33,32,5
80,0,84,0,-32,7,4,117,114,5
101,0,102,0,72,1,1,30,28,5
81,2,85,0,-42,-27,4,129,124,5
80,0,84,0,-36,0,4,121,116,5
104,0,106,1,70,0,1,36,34,5
103,2,104,4,72,7,1,32,30,5
81,-4,85,0,-24,0,4,111,106,5
81,0,85,1,-12,0,4,98,94,5
84,0,88,0,6,-1,5,83,78,5
107,3,108,0,72,3,1,36,34,5
106,-2,107,-3,72,0,1,35,34,5
103,5,104,-1,70,-2,1,35,34,5
80,-2,84,0,-14,-2,4,99,96,5
83,3,86,8,-6,0,4,94,90,5
79,0,83,0,-40,-7,4,125,120,5
85,-16,89,0,8,0,4,81,78,5
79,0,83,0,-46,-20,4,130,126,5
80,-1,84,0,-20,4,4,105,100,5
107,5,108,1,72,1,1,35,34,5
79,0,83,0,-30,8,4,114,110,5
81,0,84,0,-20,-10,4,105,102,5
104,0,105,-6,72,8,1,33,32,5
81,0,84,0,-22,-8,3,108,104,5
82,0,86,0,-40,3,5,128,124,5
81,-5,86,0,-40,0,5,127,122,5
105,3,106,1,72,31,1,33,32,5
85,0,88,0,0,-12,3,88,86,5
85,0,88,-7,2,0,3,85,82,5
81,0,86,0,-24,-7,4,112,108,5
78,1,82,2,-42,0,4,126,122,5
82,0,86,0,-2,12,3,88,84,5
84,2,87,3,-4,0,3,92,88,5
83,1,86,5,-6,0,4,94,90,5
102,0,103,0,70,-14,1,33,32,5
79,0,83,0,-30,12,4,114,110,5
80,-1,84,-2,-40,9,4,126,122,5
78,0,81,0,-40,2292,4,123,120,5
81,1,84,0,-14,2,3,100,96,5
83,-2,86,0,-2,0,3,89,86,5
104,4,106,8,72,5,1,33,32,5
84,-1,88,0,6,0,4,83,80,5
81,0,84,0,-18,-5,3,103,100,5
81,2,84,0,-22,-3,3,108,104,5
82,4,86,4,-2,0,3,88,84,5
81,1,84,0,-14,9,3,100,96,5
105,-4,107,0,72,0,1,35,34,5
74,8,78,10,-42,-2,4,122,118,5
83,0,86,0,-4,-6,3,92,88,5
82,0,85,0,-6,3,3,93,90,5
106,0,107,-6,70,0,1,37,36,5
78,2,82,6,-42,0,4,126,122,5
103,3447,76,0,42,0,-27,35,62,5
82,0,87,6,-40,1,5,128,124,5
105,0,107,0,70,-1,1,37,36,5
77,-1,81,0,-40,30,4,123,118,5
84,0,88,1,-2,0,4,90,86,5
87,5,89,0,8,2,2,81,78,5
85,0,88,0,-2,-2,3,91,88,5
86,7,89,0,8,9,3,81,78,5
